	params	preprocess_model	train_accuracy	test_accuracy	train_logloss	test_logloss	train_macro_f1	test_macro_f1	train_macro_precision	test_macro_precision	train_macro_recall	test_macro_recall	train_micro_f1	test_micro_f1	train_micro_precision	test_micro_precision	train_micro_recall	test_micro_recall
RF	('max_depth', 15.0)	lsi_10	0.9900349328920756	0.7338338338338339			0.9697404887391519	0.39567399368821893	0.994840601495772	0.48471652423105765	0.9459415584415585	0.3379226943942134	0.9900349328920756	0.7338338338338339	0.9900349328920756	0.7338338338338339	0.9900349328920756	0.7338338338338339
RF	('max_depth', 15.5)	lsi_10	0.9900349328920756	0.7338338338338339			0.9697404887391519	0.39567399368821893	0.994840601495772	0.48471652423105765	0.9459415584415585	0.3379226943942134	0.9900349328920756	0.7338338338338339	0.9900349328920756	0.7338338338338339	0.9900349328920756	0.7338338338338339
RF	('max_depth', 16.0)	lsi_10	0.9900349328920756	0.7356356356356356		363.895897256533	0.9697404887391519	0.3967289651544884	0.994840601495772	0.4867341494629686	0.9459415584415585	0.3385476943942134	0.9900349328920756	0.7356356356356356	0.9900349328920756	0.7356356356356356	0.9900349328920756	0.7356356356356356
RF	('max_depth', 16.5)	lsi_10	0.9900349328920756	0.7356356356356356		363.895897256533	0.9697404887391519	0.3967289651544884	0.994840601495772	0.4867341494629686	0.9459415584415585	0.3385476943942134	0.9900349328920756	0.7356356356356356	0.9900349328920756	0.7356356356356356	0.9900349328920756	0.7356356356356356
RF	('max_depth', 17.0)	lsi_10	0.9900349328920756	0.7356356356356356			0.9697404887391519	0.39755213226684594	0.994840601495772	0.4898226568431183	0.9459415584415585	0.3385476943942134	0.9900349328920756	0.7356356356356357	0.9900349328920756	0.7356356356356356	0.9900349328920756	0.7356356356356356
RF	('max_depth', 17.5)	lsi_10	0.9900349328920756	0.7356356356356356			0.9697404887391519	0.39755213226684594	0.994840601495772	0.4898226568431183	0.9459415584415585	0.3385476943942134	0.9900349328920756	0.7356356356356357	0.9900349328920756	0.7356356356356356	0.9900349328920756	0.7356356356356356
RF	('max_depth', 18.0)	lsi_10	0.9900349328920756	0.7356356356356356			0.9697404887391519	0.39755213226684594	0.994840601495772	0.4898226568431183	0.9459415584415585	0.3385476943942134	0.9900349328920756	0.7356356356356357	0.9900349328920756	0.7356356356356356	0.9900349328920756	0.7356356356356356
RF	('max_depth', 18.5)	lsi_10	0.9900349328920756	0.7356356356356356			0.9697404887391519	0.39755213226684594	0.994840601495772	0.4898226568431183	0.9459415584415585	0.3385476943942134	0.9900349328920756	0.7356356356356357	0.9900349328920756	0.7356356356356356	0.9900349328920756	0.7356356356356356
RF	('max_depth', 19.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 19.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
